YEAR,DAYOFYR,DATE,statWeek,fishWheel,TIME,SEX,FL_cm,FL_mm,AGE,STAGE 
1998,224,12-Aug-98,33,2,850,F,56,560,53,Adult
1998,224,12-Aug-98,33,2,850,F,57,570,53,Adult
1998,224,12-Aug-98,33,2,850,M,63,630,53,Adult
1998,224,12-Aug-98,33,2,850,F,61,610,53,Adult
1998,224,12-Aug-98,33,2,850,F,63,630,52,Adult
1998,224,12-Aug-98,33,2,850,F,59,590,53,Adult
1998,224,12-Aug-98,33,2,850,F,60,600,53,Adult
1998,224,12-Aug-98,33,2,850,F,70,700,63,Adult
1998,224,12-Aug-98,33,1,1005,M,65,650,53,Adult
1998,224,12-Aug-98,33,2,1455,F,59,590,53,Adult
1998,224,12-Aug-98,33,2,1455,M,71,710,63,Adult
1998,225,13-Aug-98,33,2,903,F,63,630,53,Adult
1998,225,13-Aug-98,33,2,903,F,59,590,52,Adult
1998,225,13-Aug-98,33,2,903,M,62,620,53,Adult
1998,225,13-Aug-98,33,2,903,F,59,590,53,Adult
1998,225,13-Aug-98,33,2,903,M,62,620,63,Adult
1998,225,13-Aug-98,33,2,903,F,58,580,42,Adult
1998,225,13-Aug-98,33,2,903,M,64,640,63,Adult
1998,225,13-Aug-98,33,2,903,M,59,590,53,Adult
1998,225,13-Aug-98,33,2,903,M,57,570,53,Adult
1998,225,13-Aug-98,33,2,903,F,58,580,53,Adult
1998,225,13-Aug-98,33,2,903,M,59,590,53,Adult
1998,225,13-Aug-98,33,2,903,F,63,630,52,Adult
1998,225,13-Aug-98,33,2,903,F,61,610,52,Adult
1998,225,13-Aug-98,33,2,955,M,64,640,63,Adult
1998,225,13-Aug-98,33,1,1010,F,53,530,53,Adult
1998,225,13-Aug-98,33,2,1446,M,64,640,53,Adult
1998,225,13-Aug-98,33,2,1446,F,57,570,53,Adult
1998,225,13-Aug-98,33,2,1446,F,59,590,53,Adult
1998,225,13-Aug-98,33,2,1446,M,68,680,42,Adult
1998,225,13-Aug-98,33,2,1446,M,62,620,52,Adult
1998,225,13-Aug-98,33,2,1446,F,51,510,42,Adult
1998,225,13-Aug-98,33,2,1446,F,56,560,53,Adult
1998,225,13-Aug-98,33,2,1446,F,60,600,53,Adult
1998,225,13-Aug-98,33,2,1446,M,60,600,53,Adult
1998,225,13-Aug-98,33,2,1517,F,66,660,53,Adult
1998,226,14-Aug-98,33,2,1006,M,66,660,63,Adult
1998,226,14-Aug-98,33,2,1006,F,55,550,42,Adult
1998,226,14-Aug-98,33,2,1006,F,60,600,63,Adult
1998,226,14-Aug-98,33,2,1006,F,65,650,52,Adult
1998,226,14-Aug-98,33,2,1006,M,59,590,52,Adult
1998,226,14-Aug-98,33,2,1006,F,56,560,42,Adult
1998,226,14-Aug-98,33,2,1006,M,64,640,42,Adult
1998,226,14-Aug-98,33,2,1006,F,59,590,52,Adult
1998,226,14-Aug-98,33,2,1006,F,59,590,53,Adult
1998,226,14-Aug-98,33,2,1006,F,60,600,53,Adult
1998,226,14-Aug-98,33,2,1006,F,58,580,53,Adult
1998,226,14-Aug-98,33,2,1006,F,64,640,53,Adult
1998,226,14-Aug-98,33,2,1006,M,61,610,53,Adult
1998,226,14-Aug-98,33,2,1006,M,65,650,63,Adult
1998,226,14-Aug-98,33,2,1006,M,63,630,53,Adult
1998,226,14-Aug-98,33,1,1037,F,63,630,53,Adult
1998,226,14-Aug-98,33,1,1037,F,63,630,53,Adult
1998,226,14-Aug-98,33,2,1454,F,65,650,53,Adult
1998,226,14-Aug-98,33,2,1454,F,59,590,53,Adult
1998,226,14-Aug-98,33,2,1454,F,59,590,53,Adult
1998,226,14-Aug-98,33,1,1514,F,60,600,63,Adult
1998,226,14-Aug-98,33,2,1736,F,67,670,63,Adult
1998,226,14-Aug-98,33,2,1736,M,61,610,53,Adult
1998,226,14-Aug-98,33,1,1751,F,62,620,63,Adult
1998,227,15-Aug-98,33,2,915,M,69,690,63,Adult
1998,227,15-Aug-98,33,2,915,F,61,610,52,Adult
1998,227,15-Aug-98,33,2,915,F,64,640,53,Adult
1998,227,15-Aug-98,33,2,915,F,54,540,42,Adult
1998,227,15-Aug-98,33,2,915,F,60,600,53,Adult
1998,227,15-Aug-98,33,2,940,F,58,580,53,Adult
1998,227,15-Aug-98,33,1,950,F,63,630,53,Adult
1998,227,15-Aug-98,33,2,1530,F,69,690,63,Adult
1998,227,15-Aug-98,33,2,1530,F,54,540,42,Adult
1998,227,15-Aug-98,33,2,1530,M,54,540,53,Adult
1998,227,15-Aug-98,33,2,1530,F,61,610,53,Adult
1998,227,15-Aug-98,33,2,1530,F,58,580,42,Adult
1998,227,15-Aug-98,33,2,1530,F,54,540,53,Adult
1998,227,15-Aug-98,33,2,1530,M,61,610,53,Adult
1998,227,15-Aug-98,33,2,0,F,58,580,53,Adult
1998,228,16-Aug-98,34,2,925,F,60,600,53,Adult
1998,228,16-Aug-98,34,2,925,F,61,610,53,Adult
1998,228,16-Aug-98,34,2,925,M,64,640,53,Adult
1998,228,16-Aug-98,34,2,925,M,49,490,42,Adult
1998,228,16-Aug-98,34,2,925,M,65,650,52,Adult
1998,228,16-Aug-98,34,2,925,F,58,580,53,Adult
1998,228,16-Aug-98,34,2,925,F,68,680,53,Adult
1998,228,16-Aug-98,34,1,1048,F,58,580,53,Adult
1998,228,16-Aug-98,34,1,1048,F,61,610,53,Adult
1998,228,16-Aug-98,34,1,1048,F,66,660,53,Adult
1998,228,16-Aug-98,34,1,1048,F,64,640,53,Adult
1998,228,16-Aug-98,34,1,1830,F,69,690,63,Adult
1998,228,16-Aug-98,34,1,1830,M,66,660,53,Adult
1998,228,16-Aug-98,34,2,1922,F,63,630,53,Adult
1998,228,16-Aug-98,34,2,1922,F,63,630,53,Adult
1998,228,16-Aug-98,34,2,1922,F,57,570,53,Adult
1998,228,16-Aug-98,34,2,1922,M,67,670,52,Adult
1998,228,16-Aug-98,34,2,1922,F,61,610,53,Adult
1998,228,16-Aug-98,34,2,1922,F,56,560,53,Adult
1998,229,17-Aug-98,34,1,918,M,60,600,53,Adult
1998,229,17-Aug-98,34,1,918,M,53,530,53,Adult
1998,229,17-Aug-98,34,1,918,M,63,630,53,Adult
1998,229,17-Aug-98,34,1,918,M,55,550,52,Adult
1998,229,17-Aug-98,34,1,918,M,64,640,53,Adult
1998,229,17-Aug-98,34,2,1041,M,58,580,53,Adult
1998,229,17-Aug-98,34,2,1041,M,60,600,53,Adult
1998,229,17-Aug-98,34,2,1041,M,61,610,53,Adult
1998,229,17-Aug-98,34,2,1041,M,56,560,53,Adult
1998,229,17-Aug-98,34,2,1041,F,59,590,52,Adult
1998,229,17-Aug-98,34,2,1041,M,62,620,63,Adult
1998,229,17-Aug-98,34,2,1041,F,60,600,53,Adult
1998,229,17-Aug-98,34,2,1041,F,55,550,53,Adult
1998,229,17-Aug-98,34,2,1041,M,52,520,53,Adult
1998,229,17-Aug-98,34,1,1907,F,58,580,53,Adult
1998,229,17-Aug-98,34,1,1907,M,63,630,42,Adult
1998,229,17-Aug-98,34,2,2007,M,59,590,53,Adult
1998,229,17-Aug-98,34,2,2007,M,64,640,63,Adult
1998,229,17-Aug-98,34,2,2007,F,58,580,42,Adult
1998,229,17-Aug-98,34,2,2007,M,66,660,53,Adult
1998,229,17-Aug-98,34,2,2007,M,60,600,53,Adult
1998,229,17-Aug-98,34,2,2041,F,62,620,53,Adult
1998,230,18-Aug-98,34,1,855,F,57,570,53,Adult
1998,230,18-Aug-98,34,1,855,M,73,730,53,Adult
1998,230,18-Aug-98,34,1,855,M,65,650,52,Adult
1998,230,18-Aug-98,34,1,855,M,63,630,53,Adult
1998,230,18-Aug-98,34,1,855,M,62,620,42,Adult
1998,230,18-Aug-98,34,1,855,F,57,570,53,Adult
1998,230,18-Aug-98,34,1,855,F,65,650,42,Adult
1998,230,18-Aug-98,34,2,1025,F,58,580,42,Adult
1998,230,18-Aug-98,34,2,1025,M,72,720,52,Adult
1998,230,18-Aug-98,34,2,1025,F,63,630,53,Adult
1998,230,18-Aug-98,34,2,1025,M,62,620,53,Adult
1998,230,18-Aug-98,34,2,1025,F,71,710,63,Adult
1998,230,18-Aug-98,34,2,1025,F,51,510,53,Adult
1998,230,18-Aug-98,34,2,1025,M,67,670,53,Adult
1998,230,18-Aug-98,34,2,1025,F,65,650,53,Adult
1998,230,18-Aug-98,34,2,1025,M,68,680,53,Adult
1998,230,18-Aug-98,34,2,1025,M,64,640,52,Adult
1998,230,18-Aug-98,34,2,1025,M,57,570,53,Adult
1998,230,18-Aug-98,34,1,1455,F,58,580,52,Adult
1998,230,18-Aug-98,34,1,1455,F,63,630,52,Adult
1998,230,18-Aug-98,34,2,1540,F,59,590,53,Adult
1998,230,18-Aug-98,34,2,1540,F,59,590,53,Adult
1998,231,19-Aug-98,34,1,850,F,60,600,52,Adult
1998,231,19-Aug-98,34,1,850,F,61,610,53,Adult
1998,231,19-Aug-98,34,1,850,F,61,610,52,Adult
1998,231,19-Aug-98,34,1,850,M,66,660,53,Adult
1998,231,19-Aug-98,34,1,850,F,63,630,53,Adult
1998,231,19-Aug-98,34,1,850,F,62,620,42,Adult
1998,231,19-Aug-98,34,1,850,M,64,640,53,Adult
1998,231,19-Aug-98,34,1,850,M,64,640,52,Adult
1998,231,19-Aug-98,34,1,850,F,63,630,63,Adult
1998,231,19-Aug-98,34,1,850,M,62,620,53,Adult
1998,231,19-Aug-98,34,1,850,F,61,610,63,Adult
1998,231,19-Aug-98,34,1,850,F,61,610,53,Adult
1998,231,19-Aug-98,34,1,850,F,62,620,52,Adult
1998,231,19-Aug-98,34,1,850,M,63,630,53,Adult
1998,231,19-Aug-98,34,1,1454,F,58,580,53,Adult
1998,231,19-Aug-98,34,1,1454,F,55,550,53,Adult
1998,231,19-Aug-98,34,1,1454,M,59,590,53,Adult
1998,231,19-Aug-98,34,2,1535,M,65,650,63,Adult
1998,231,19-Aug-98,34,2,1535,F,66,660,53,Adult
1998,231,19-Aug-98,34,2,1535,M,65,650,53,Adult
1998,231,19-Aug-98,34,2,1535,F,61,610,53,Adult
1998,232,20-Aug-98,34,1,859,F,61,610,53,Adult
1998,232,20-Aug-98,34,1,859,M,57,570,53,Adult
1998,232,20-Aug-98,34,1,859,M,53,530,53,Adult
1998,232,20-Aug-98,34,1,859,M,62,620,52,Adult
1998,232,20-Aug-98,34,1,859,F,63,630,63,Adult
1998,232,20-Aug-98,34,1,859,F,67,670,53,Adult
1998,232,20-Aug-98,34,1,859,F,58,580,53,Adult
1998,232,20-Aug-98,34,1,859,F,54,540,42,Adult
1998,232,20-Aug-98,34,1,859,F,66,660,52,Adult
1998,232,20-Aug-98,34,1,859,F,64,640,53,Adult
1998,232,20-Aug-98,34,1,859,M,58,580,53,Adult
1998,232,20-Aug-98,34,1,859,F,69,690,53,Adult
1998,232,20-Aug-98,34,2,1105,F,62,620,53,Adult
1998,232,20-Aug-98,34,2,1105,M,68,680,42,Adult
1998,232,20-Aug-98,34,2,1105,F,58,580,53,Adult
1998,232,20-Aug-98,34,2,1105,F,61,610,53,Adult
1998,232,20-Aug-98,34,2,1105,F,56,560,53,Adult
1998,232,20-Aug-98,34,2,1105,F,62,620,53,Adult
1998,232,20-Aug-98,34,2,1105,F,71,710,53,Adult
1998,232,20-Aug-98,34,2,1105,F,60,600,42,Adult
1998,233,21-Aug-98,34,1,851,F,66,660,53,Adult
1998,233,21-Aug-98,34,1,851,F,63,630,52,Adult
1998,233,21-Aug-98,34,1,851,M,53,530,53,Adult
1998,233,21-Aug-98,34,1,851,F,65,650,53,Adult
1998,233,21-Aug-98,34,1,851,M,49,490,63,Adult
1998,233,21-Aug-98,34,1,851,F,60,600,53,Adult
1998,233,21-Aug-98,34,1,851,F,64,640,53,Adult
1998,233,21-Aug-98,34,1,851,M,63,630,53,Adult
1998,233,21-Aug-98,34,1,851,M,66,660,52,Adult
1998,233,21-Aug-98,34,1,851,M,61,610,53,Adult
1998,233,21-Aug-98,34,1,851,F,64,640,53,Adult
1998,233,21-Aug-98,34,1,851,M,68,680,63,Adult
1998,233,21-Aug-98,34,1,851,F,64,640,53,Adult
1998,233,21-Aug-98,34,1,851,F,63,630,53,Adult
1998,233,21-Aug-98,34,1,851,F,68,680,53,Adult
1998,233,21-Aug-98,34,1,851,M,71,710,63,Adult
1998,233,21-Aug-98,34,2,1131,M,71,710,53,Adult
1998,233,21-Aug-98,34,2,1131,M,67,670,53,Adult
1998,233,21-Aug-98,34,2,1131,F,53,530,53,Adult
1998,233,21-Aug-98,34,2,1131,M,73,730,63,Adult
1998,233,21-Aug-98,34,2,1131,F,64,640,53,Adult
1998,233,21-Aug-98,34,2,1131,F,63,630,63,Adult
1998,233,21-Aug-98,34,2,1131,F,57,570,53,Adult
1998,233,21-Aug-98,34,2,1131,F,53,530,53,Adult
1998,234,22-Aug-98,34,1,856,F,63,630,53,Adult
1998,234,22-Aug-98,34,1,856,M,71,710,42,Adult
1998,234,22-Aug-98,34,1,856,F,73,730,53,Adult
1998,234,22-Aug-98,34,2,1120,F,64,640,53,Adult
1998,234,22-Aug-98,34,2,1120,F,68,680,53,Adult
1998,234,22-Aug-98,34,2,1120,M,69,690,53,Adult
1998,234,22-Aug-98,34,2,1120,F,65,650,63,Adult
1998,234,22-Aug-98,34,2,1120,F,61,610,52,Adult
1998,234,22-Aug-98,34,2,1120,F,56,560,53,Adult
1998,234,22-Aug-98,34,1,1500,F,67,670,63,Adult
1998,235,23-Aug-98,35,1,920,F,60,600,53,Adult
1998,235,23-Aug-98,35,1,920,M,57,570,63,Adult
1998,235,23-Aug-98,35,1,920,F,62,620,53,Adult
1998,235,23-Aug-98,35,1,920,M,70,700,63,Adult
1998,235,23-Aug-98,35,1,920,F,55,550,53,Adult
1998,235,23-Aug-98,35,1,920,M,61,610,53,Adult
1998,235,23-Aug-98,35,1,920,M,66,660,42,Adult
1998,235,23-Aug-98,35,2,1503,M,65,650,42,Adult
1998,235,23-Aug-98,35,2,1503,F,57,570,53,Adult
1998,235,23-Aug-98,35,2,1503,M,63,630,42,Adult
1998,235,23-Aug-98,35,1,1533,M,62,620,53,Adult
1998,235,23-Aug-98,35,1,1745,F,61,610,63,Adult
1998,236,24-Aug-98,35,1,851,F,61,610,53,Adult
1998,236,24-Aug-98,35,1,851,M,63,630,53,Adult
1998,236,24-Aug-98,35,1,851,M,64,640,53,Adult
1998,236,24-Aug-98,35,1,851,F,60,600,53,Adult
1998,236,24-Aug-98,35,1,851,F,64,640,53,Adult
1998,236,24-Aug-98,35,1,851,M,51,510,42,Adult
1998,236,24-Aug-98,35,1,851,M,70,700,63,Adult
1998,236,24-Aug-98,35,2,1052,F,68,680,53,Adult
1998,236,24-Aug-98,35,1,1449,F,63,630,52,Adult
1998,236,24-Aug-98,35,1,1449,M,69,690,53,Adult
1998,236,24-Aug-98,35,1,1449,M,62,620,53,Adult
1998,236,24-Aug-98,35,1,1449,M,69,690,53,Adult
1998,236,24-Aug-98,35,1,1449,F,60,600,53,Adult
1998,237,25-Aug-98,35,1,858,F,55,550,53,Adult
1998,237,25-Aug-98,35,1,858,M,65,650,53,Adult
1998,237,25-Aug-98,35,1,858,F,61,610,63,Adult
1998,237,25-Aug-98,35,1,858,M,67,670,42,Adult
1998,237,25-Aug-98,35,1,858,M,65,650,53,Adult
1998,237,25-Aug-98,35,1,858,M,64,640,53,Adult
1998,237,25-Aug-98,35,1,858,F,63,630,53,Adult
1998,237,25-Aug-98,35,1,1453,M,63,630,52,Adult
1998,237,25-Aug-98,35,1,1453,M,62,620,52,Adult
1998,237,25-Aug-98,35,1,1733,M,70,700,53,Adult
1998,237,25-Aug-98,35,1,1733,M,62,620,53,Adult
1998,238,26-Aug-98,35,1,846,F,56,560,42,Adult
1998,238,26-Aug-98,35,1,846,F,59,590,53,Adult
1998,238,26-Aug-98,35,1,846,M,62,620,52,Adult
1998,238,26-Aug-98,35,1,846,M,70,700,53,Adult
1998,238,26-Aug-98,35,1,846,M,57,570,53,Adult
1998,238,26-Aug-98,35,1,846,M,67,670,63,Adult
1998,238,26-Aug-98,35,2,1730,F,59,590,53,Adult
1998,238,26-Aug-98,35,2,1730,M,60,600,53,Adult
1998,238,26-Aug-98,35,2,1730,M,70,700,63,Adult
1998,238,26-Aug-98,35,1,1759,F,53,530,53,Adult
1998,238,26-Aug-98,35,1,1759,M,68,680,53,Adult
1998,238,26-Aug-98,35,1,1759,M,66,660,63,Adult
1998,238,26-Aug-98,35,1,1759,F,53,530,53,Adult
1998,238,26-Aug-98,35,1,1759,M,63,630,53,Adult
1998,239,27-Aug-98,35,1,944,M,64,640,53,Adult
1998,239,27-Aug-98,35,1,944,M,62,620,53,Adult
1998,239,27-Aug-98,35,1,944,M,59,590,53,Adult
1998,239,27-Aug-98,35,2,1028,F,62,620,53,Adult
1998,239,27-Aug-98,35,1,1419,M,54,540,42,Adult
1998,239,27-Aug-98,35,1,1419,M,74,740,53,Adult
1998,240,28-Aug-98,35,1,856,M,62,620,52,Adult
1998,240,28-Aug-98,35,1,856,F,66,660,53,Adult
1998,240,28-Aug-98,35,1,856,F,65,650,53,Adult
1998,240,28-Aug-98,35,1,856,F,56,560,53,Adult
1998,240,28-Aug-98,35,1,856,M,61,610,53,Adult
1998,240,28-Aug-98,35,1,856,F,72,720,63,Adult
1998,240,28-Aug-98,35,1,856,M,68,680,42,Adult
1998,240,28-Aug-98,35,1,856,M,61,610,53,Adult
1998,240,28-Aug-98,35,2,958,M,62,620,53,Adult
1998,240,28-Aug-98,35,2,958,F,62,620,53,Adult
1998,240,28-Aug-98,35,2,958,F,62,620,52,Adult
1998,240,28-Aug-98,35,2,958,F,58,580,53,Adult
1998,240,28-Aug-98,35,2,958,M,65,650,53,Adult
1998,240,28-Aug-98,35,1,1725,F,57,570,53,Adult
1998,241,29-Aug-98,35,1,858,M,70,700,53,Adult
1998,241,29-Aug-98,35,1,858,M,62,620,42,Adult
1998,241,29-Aug-98,35,1,858,M,50,500,53,Adult
1998,241,29-Aug-98,35,1,858,F,57,570,53,Adult
1998,241,29-Aug-98,35,1,858,M,61,610,63,Adult
1998,241,29-Aug-98,35,1,858,M,63,630,52,Adult
1998,241,29-Aug-98,35,1,858,M,66,660,63,Adult
1998,241,29-Aug-98,35,2,1011,F,62,620,63,Adult
1998,241,29-Aug-98,35,1,1455,M,50,500,42,Adult
1998,241,29-Aug-98,35,2,1903,F,50,500,53,Adult
1998,242,30-Aug-98,36,1,1600,M,74,740,53,Adult
1998,242,30-Aug-98,36,2,1751,F,58,580,53,Adult
1998,242,30-Aug-98,36,2,1751,M,69,690,53,Adult
1998,242,30-Aug-98,36,2,1751,F,57,570,53,Adult
1998,243,31-Aug-98,36,2,903,F,66,660,53,Adult
1998,243,31-Aug-98,36,2,903,F,61,610,53,Adult
1998,243,31-Aug-98,36,2,903,M,70,700,53,Adult
1998,243,31-Aug-98,36,2,903,F,71,710,52,Adult
1998,243,31-Aug-98,36,2,903,M,70,700,42,Adult
1998,243,31-Aug-98,36,2,903,F,59,590,53,Adult
1998,243,31-Aug-98,36,2,903,M,61,610,53,Adult
1998,243,31-Aug-98,36,2,903,M,72,720,52,Adult
1998,244,01-Sep-98,36,2,949,M,59,590,63,Adult
1998,244,01-Sep-98,36,1,1005,M,46,460,42,Adult
1998,244,01-Sep-98,36,1,1005,F,62,620,53,Adult
1998,244,01-Sep-98,36,1,1005,F,58,580,53,Adult
1998,244,01-Sep-98,36,1,1504,M,51,510,53,Adult
1998,244,01-Sep-98,36,1,1750,F,56,560,52,Adult
1998,244,01-Sep-98,36,1,1750,F,56,560,42,Adult
1998,245,02-Sep-98,36,2,911,F,62,620,53,Adult
1998,245,02-Sep-98,36,2,911,F,59,590,53,Adult
1998,245,02-Sep-98,36,2,911,M,74,740,63,Adult
1998,245,02-Sep-98,36,1,952,M,65,650,53,Adult
1998,245,02-Sep-98,36,1,952,F,51,510,42,Adult
1998,246,03-Sep-98,36,1,1302,F,63,630,63,Adult
1998,246,03-Sep-98,36,1,1445,F,60,600,42,Adult
1998,247,04-Sep-98,36,1,940,F,62,620,63,Adult
1998,247,04-Sep-98,36,2,1020,M,62,620,53,Adult
1998,247,04-Sep-98,36,2,1020,F,61,610,53,Adult
1998,247,04-Sep-98,36,1,1500,M,64,640,53,Adult
1998,247,04-Sep-98,36,1,1500,M,63,630,53,Adult
1998,247,04-Sep-98,36,2,1529,M,59,590,53,Adult
1998,248,05-Sep-98,36,1,904,M,66,660,53,Adult
1998,248,05-Sep-98,36,2,954,M,66,660,42,Adult
1998,248,05-Sep-98,36,2,954,M,59,590,53,Adult
1998,248,05-Sep-98,36,1,1430,F,59,590,53,Adult
1998,248,05-Sep-98,36,1,1430,M,67,670,63,Adult
1998,248,05-Sep-98,36,2,1503,M,59,590,53,Adult
1998,249,06-Sep-98,37,1,919,M,65,650,53,Adult
1998,249,06-Sep-98,37,1,919,F,61,610,53,Adult
1998,249,06-Sep-98,37,1,919,F,58,580,53,Adult
1998,249,06-Sep-98,37,1,919,M,59,590,53,Adult
1998,250,07-Sep-98,37,1,1130,F,59,590,53,Adult
1998,250,07-Sep-98,37,1,1130,M,68,680,53,Adult
1998,250,07-Sep-98,37,1,1130,F,65,650,53,Adult
1998,250,07-Sep-98,37,1,1130,F,61,610,53,Adult
1998,250,07-Sep-98,37,2,1421,F,59,590,63,Adult
1998,251,08-Sep-98,37,2,1130,M,59,590,53,Adult
1998,251,08-Sep-98,37,2,1130,F,59,590,53,Adult
1998,251,08-Sep-98,37,2,1455,M,63,630,53,Adult
1998,251,08-Sep-98,37,1,1510,M,63,630,53,Adult
1998,251,08-Sep-98,37,1,1510,M,63,630,53,Adult
1998,252,09-Sep-98,37,2,1045,M,63,630,53,Adult
1998,252,09-Sep-98,37,2,1045,F,61,610,63,Adult
1998,252,09-Sep-98,37,2,1045,M,69,690,53,Adult
1998,252,09-Sep-98,37,1,1103,M,67,670,53,Adult
1998,252,09-Sep-98,37,1,1103,F,58,580,53,Adult
1998,252,09-Sep-98,37,1,1103,F,61,610,53,Adult
1998,252,09-Sep-98,37,1,1103,F,56,560,53,Adult
1998,252,09-Sep-98,37,1,1103,M,70,700,53,Adult
1998,252,09-Sep-98,37,1,1103,M,65,650,53,Adult
1998,252,09-Sep-98,37,1,1103,F,60,600,53,Adult
1998,252,09-Sep-98,37,1,1103,F,61,610,53,Adult
1998,252,09-Sep-98,37,1,1103,F,59,590,53,Adult
1998,252,09-Sep-98,37,1,1103,F,56,560,53,Adult
1998,252,09-Sep-98,37,1,1103,M,65,650,52,Adult
1998,252,09-Sep-98,37,1,1103,F,62,620,53,Adult
1998,252,09-Sep-98,37,1,1103,M,60,600,53,Adult
1998,252,09-Sep-98,37,1,1103,F,57,570,53,Adult
1998,252,09-Sep-98,37,1,1103,F,57,570,53,Adult
1998,252,09-Sep-98,37,1,1103,M,70,700,53,Adult
1998,252,09-Sep-98,37,1,1103,F,61,610,53,Adult
1998,252,09-Sep-98,37,1,1103,F,57,570,53,Adult
1998,252,09-Sep-98,37,1,1103,M,59,590,53,Adult
1998,252,09-Sep-98,37,1,1103,M,62,620,42,Adult
1998,253,10-Sep-98,37,2,1055,M,64,640,42,Adult
1998,253,10-Sep-98,37,2,1055,F,60,600,52,Adult
1998,253,10-Sep-98,37,2,1055,M,58,580,42,Adult
1998,253,10-Sep-98,37,2,1055,F,62,620,63,Adult
1998,253,10-Sep-98,37,2,1055,M,52,520,53,Adult
1998,253,10-Sep-98,37,2,1055,F,60,600,53,Adult
1998,253,10-Sep-98,37,2,1055,M,59,590,53,Adult
1998,254,11-Sep-98,37,1,1049,M,61,610,53,Adult
1998,254,11-Sep-98,37,1,1049,F,62,620,53,Adult
1998,254,11-Sep-98,37,1,1049,F,59,590,53,Adult
1998,254,11-Sep-98,37,1,1049,F,60,600,52,Adult
1998,254,11-Sep-98,37,1,1049,F,60,600,53,Adult
1998,254,11-Sep-98,37,1,1049,F,60,600,52,Adult
1998,254,11-Sep-98,37,1,1049,M,65,650,53,Adult
1998,254,11-Sep-98,37,1,1049,F,60,600,53,Adult
1998,254,11-Sep-98,37,1,1049,M,69,690,53,Adult
1998,255,12-Sep-98,37,1,1215,F,61,610,52,Adult
1998,255,12-Sep-98,37,1,1215,F,63,630,53,Adult
1998,255,12-Sep-98,37,2,1257,M,54,540,53,Adult
1998,255,12-Sep-98,37,2,1415,F,63,630,63,Adult
1998,255,12-Sep-98,37,1,1430,F,54,540,53,Adult
1998,256,13-Sep-98,38,1,1141,F,52,520,53,Adult
1998,256,13-Sep-98,38,1,1141,M,54,540,42,Adult
1998,256,13-Sep-98,38,1,1141,M,65,650,53,Adult
1998,256,13-Sep-98,38,1,1141,F,62,620,53,Adult
1998,256,13-Sep-98,38,1,1141,F,69,690,52,Adult
1998,256,13-Sep-98,38,2,1230,F,63,630,53,Adult
1998,256,13-Sep-98,38,2,1230,F,58,580,53,Adult
1998,256,13-Sep-98,38,1,1435,F,60,600,53,Adult
1998,257,14-Sep-98,38,1,1121,F,62,620,53,Adult
1998,257,14-Sep-98,38,1,1121,M,71,710,42,Adult
1998,257,14-Sep-98,38,2,1147,M,59,590,53,Adult
1998,257,14-Sep-98,38,2,1147,M,60,600,63,Adult
1998,258,15-Sep-98,38,1,1037,M,64,640,42,Adult
1998,258,15-Sep-98,38,1,1037,M,56,560,53,Adult
1998,259,16-Sep-98,38,1,1148,F,59,590,53,Adult
1998,259,16-Sep-98,38,1,1148,F,63,630,53,Adult
1999,161,10-Jun-99,24,2,448,F,62,620,42,Adult
1999,174,23-Jun-99,26,2,548,M,57,570,42,Adult
1999,174,23-Jun-99,26,2,648,M,51,510,42,Adult
1999,175,24-Jun-99,26,2,748,F,58,580,42,Adult
1999,175,24-Jun-99,26,2,848,F,65,650,42,Adult
1999,175,24-Jun-99,26,2,948,M,58,580,42,Adult
1999,175,24-Jun-99,26,2,1048,F,68,680,42,Adult
1999,175,24-Jun-99,26,1,1148,M,62,620,42,Adult
1999,175,24-Jun-99,26,1,1248,M,62,620,42,Adult
1999,175,24-Jun-99,26,1,1348,F,53,530,42,Adult
1999,176,25-Jun-99,26,1,1448,M,66,660,42,Adult
1999,176,25-Jun-99,26,1,1548,F,59,590,42,Adult
1999,176,25-Jun-99,26,1,1648,F,58,580,42,Adult
1999,177,26-Jun-99,26,2,1748,M,61,610,42,Adult
1999,177,26-Jun-99,26,2,1848,M,58,580,42,Adult
1999,177,26-Jun-99,26,2,1948,F,63,630,42,Adult
1999,177,26-Jun-99,26,2,2048,F,63,630,42,Adult
1999,177,26-Jun-99,26,2,2148,M,61,610,42,Adult
1999,177,26-Jun-99,26,1,2248,M,54,540,42,Adult
1999,177,26-Jun-99,26,1,2348,F,57,570,42,Adult
1999,178,27-Jun-99,27,2,148,M,64,640,42,Adult
1999,178,27-Jun-99,27,2,248,M,58,580,42,Adult
1999,178,27-Jun-99,27,2,348,M,61,610,42,Adult
1999,178,27-Jun-99,27,2,448,M,57,570,42,Adult
1999,178,27-Jun-99,27,2,548,F,59,590,42,Adult
1999,178,27-Jun-99,27,1,648,F,54,540,42,Adult
1999,178,27-Jun-99,27,1,748,F,56,560,42,Adult
1999,178,27-Jun-99,27,1,848,F,65,650,42,Adult
1999,178,27-Jun-99,27,1,948,M,56,560,42,Adult
1999,178,27-Jun-99,27,1,1048,M,64,640,42,Adult
1999,179,28-Jun-99,27,2,1148,M,56,560,42,Adult
1999,179,28-Jun-99,27,2,1248,F,54,540,42,Adult
1999,179,28-Jun-99,27,2,1348,M,63,630,42,Adult
1999,179,28-Jun-99,27,2,1448,F,57,570,42,Adult
1999,179,28-Jun-99,27,2,1548,M,68,680,42,Adult
1999,179,28-Jun-99,27,2,1648,F,57,570,42,Adult
