year,date,statWeek,fishWheel,time,sex,flCM,age,size,stockID,stockIDPpn
2001,12-Jun-01,24,2,1652,F,66,3M,Adult,,
2001,12-Jun-01,24,2,1652,F,67,52,Adult,,
2001,12-Jun-01,24,2,1652,M,66,52,Adult,,
2001,12-Jun-01,24,2,1652,M,70,RG,Adult,,
2001,13-Jun-01,24,2,945,F,63,RG,Adult,,
2001,13-Jun-01,24,2,945,F,64,52,Adult,,
2001,13-Jun-01,24,2,945,F,65,52,Adult,,
2001,13-Jun-01,24,2,945,F,64,52,Adult,,
2001,13-Jun-01,24,2,945,F,63,52,Adult,,
2001,13-Jun-01,24,2,945,F,66,RG,Adult,,
2001,13-Jun-01,24,2,945,M,69,52,Adult,,
2001,13-Jun-01,24,2,945,F,60,52,Adult,,
2001,13-Jun-01,24,2,945,M,66,3M,Adult,,
2001,13-Jun-01,24,2,945,F,59,3M,Adult,,
2001,13-Jun-01,24,2,945,F,62,52,Adult,,
2001,13-Jun-01,24,2,945,M,63,52,Adult,,
2001,13-Jun-01,24,2,945,F,63,3M,Adult,,
2001,13-Jun-01,24,2,945,M,63,52,Adult,,
2001,13-Jun-01,24,2,945,F,68,52,Adult,,
2001,13-Jun-01,24,2,945,F,64,3M,Adult,,
2001,13-Jun-01,24,2,945,F,64,52,Adult,,
2001,13-Jun-01,24,2,945,F,62,3M,Adult,,
2001,13-Jun-01,24,1,1018,F,65,52,Adult,,
2001,13-Jun-01,24,1,1018,F,64,3M,Adult,,
2001,13-Jun-01,24,1,1018,F,60,52,Adult,,
2001,13-Jun-01,24,1,1018,F,62,RG,Adult,,
2001,13-Jun-01,24,1,1018,M,67,3M,Adult,,
2001,13-Jun-01,24,1,1018,F,62,52,Adult,,
2001,13-Jun-01,24,1,1052,F,61,3M,Adult,,
2001,14-Jun-01,24,2,850,F,60,41,Adult,,
2001,14-Jun-01,24,2,850,M,65,52,Adult,,
2001,14-Jun-01,24,2,850,F,64,52,Adult,,
2001,14-Jun-01,24,2,850,F,60,3M,Adult,,
2001,14-Jun-01,24,2,850,M,64,53,Adult,,
2001,15-Jun-01,24,2,1130,M,62,52,Adult,,
2001,15-Jun-01,24,2,1130,F,63,3M,Adult,,
2001,15-Jun-01,24,2,1130,F,60,52,Adult,,
2001,15-Jun-01,24,2,1130,M,63,52,Adult,,
2001,15-Jun-01,24,2,1130,F,56,42,Adult,,
2001,15-Jun-01,24,2,1712,F,63,52,Adult,,
2001,15-Jun-01,24,2,1712,F,66,42,Adult,,
2001,15-Jun-01,24,2,1712,M,69,52,Adult,,
2001,16-Jun-01,24,2,854,M,62,RG,Adult,,
2001,16-Jun-01,24,2,854,F,61,52,Adult,,
2001,16-Jun-01,24,2,854,F,63,52,Adult,,
2001,16-Jun-01,24,2,854,F,65,52,Adult,,
2001,16-Jun-01,24,2,854,F,68,52,Adult,,
2001,16-Jun-01,24,2,854,F,64,52,Adult,,
2001,16-Jun-01,24,2,854,F,64,52,Adult,,
2001,16-Jun-01,24,2,854,F,64,52,Adult,,
2001,16-Jun-01,24,2,854,M,66,52,Adult,,
2001,16-Jun-01,24,2,854,F,66,52,Adult,,
2001,16-Jun-01,24,1,935,M,65,52,Adult,,
2001,16-Jun-01,24,1,935,F,61,52,Adult,,
2001,16-Jun-01,24,1,935,M,66,52,Adult,,
2001,16-Jun-01,24,1,935,M,68,52,Adult,,
2001,16-Jun-01,24,1,935,M,64,3M,Adult,,
2001,16-Jun-01,24,1,935,F,66,52,Adult,,
2001,16-Jun-01,24,1,935,F,63,63,Adult,,
2001,16-Jun-01,24,1,935,M,67,52,Adult,,
2001,16-Jun-01,24,2,1452,F,61,52,Adult,,
2001,16-Jun-01,24,2,1452,M,66,52,Adult,,
2001,16-Jun-01,24,2,1452,F,65,52,Adult,,
2001,16-Jun-01,24,2,1452,M,69,52,Adult,,
2001,16-Jun-01,24,2,1452,F,60,41,Adult,,
2001,16-Jun-01,24,2,1452,M,69,52,Adult,,
2001,16-Jun-01,24,2,1452,M,69,3M,Adult,,
2001,17-Jun-01,25,2,852,F,58,3M,Adult,,
2001,17-Jun-01,25,2,852,M,70,52,Adult,,
2001,17-Jun-01,25,2,852,F,65,52,Adult,,
2001,17-Jun-01,25,2,852,F,62,52,Adult,,
2001,17-Jun-01,25,2,852,F,65,52,Adult,,
2001,17-Jun-01,25,2,852,F,63,52,Adult,,
2001,17-Jun-01,25,2,852,M,69,52,Adult,,
2001,17-Jun-01,25,2,852,M,51,42,Adult,,
2001,17-Jun-01,25,1,945,F,57,42,Adult,,
2001,17-Jun-01,25,1,945,M,67,52,Adult,,
2001,17-Jun-01,25,1,945,F,63,63,Adult,,
2001,17-Jun-01,25,1,945,F,60,52,Adult,,
2001,17-Jun-01,25,1,945,M,57,3M,Adult,,
2001,18-Jun-01,25,2,850,F,62,63,Adult,,
2001,18-Jun-01,25,2,850,M,63,52,Adult,,
2001,18-Jun-01,25,2,850,F,60,41,Adult,,
2001,18-Jun-01,25,2,850,M,65,RG,Adult,,
2001,18-Jun-01,25,2,850,M,65,52,Adult,,
2001,18-Jun-01,25,2,850,F,64,52,Adult,,
2001,18-Jun-01,25,2,850,M,65,3M,Adult,,
2001,18-Jun-01,25,2,850,F,60,41,Adult,,
2001,18-Jun-01,25,2,850,F,59,53,Adult,,
2001,18-Jun-01,25,2,940,M,65,52,Adult,,
2001,19-Jun-01,25,2,851,M,64,63,Adult,,
2001,19-Jun-01,25,2,851,M,64,52,Adult,,
2001,19-Jun-01,25,2,851,M,67,41,Adult,,
2001,19-Jun-01,25,2,851,M,51,41,Adult,,
2001,19-Jun-01,25,2,851,M,63,41,Adult,,
2001,19-Jun-01,25,2,851,M,67,52,Adult,,
2001,19-Jun-01,25,2,851,M,67,52,Adult,,
2001,19-Jun-01,25,2,851,M,65,52,Adult,,
2001,19-Jun-01,25,2,851,M,64,41,Adult,,
2001,19-Jun-01,25,2,851,F,66,52,Adult,,
2001,19-Jun-01,25,2,851,M,66,3M,Adult,,
2001,20-Jun-01,25,2,902,M,70,63,Adult,,
2001,20-Jun-01,25,2,902,M,61,52,Adult,,
2001,20-Jun-01,25,2,902,M,66,52,Adult,,
2001,20-Jun-01,25,2,902,F,60,63,Adult,,
2001,20-Jun-01,25,2,902,M,59,41,Adult,,
2001,20-Jun-01,25,2,902,M,66,52,Adult,,
2001,20-Jun-01,25,2,902,M,66,41,Adult,,
2001,20-Jun-01,25,2,902,F,60,42,Adult,,
2001,20-Jun-01,25,2,902,F,57,41,Adult,,
2001,20-Jun-01,25,2,902,F,61,3M,Adult,,
2001,20-Jun-01,25,2,902,M,51,41,Adult,,
2001,20-Jun-01,25,2,902,F,61,3M,Adult,,
2001,21-Jun-01,25,2,855,F,65,52,Adult,,
2001,21-Jun-01,25,2,855,M,62,52,Adult,,
2001,21-Jun-01,25,2,855,M,56,RG,Adult,,
2001,24-Jun-01,26,2,1441,M,61,53,Adult,,
2001,24-Jun-01,26,2,1441,M,65,52,Adult,,
2001,24-Jun-01,26,2,1441,M,69,52,Adult,,
2001,24-Jun-01,26,2,1441,F,64,52,Adult,,
2001,24-Jun-01,26,2,1441,M,68,41,Adult,,
2001,24-Jun-01,26,2,1441,M,65,53,Adult,,
2001,24-Jun-01,26,2,1441,M,65,41,Adult,,
2001,24-Jun-01,26,2,1441,F,68,52,Adult,,
2001,24-Jun-01,26,2,1441,F,67,53,Adult,,
2001,24-Jun-01,26,2,1441,M,65,42,Adult,,
2001,24-Jun-01,26,2,1441,F,60,52,Adult,,
2001,25-Jun-01,26,2,845,M,66,52,Adult,,
2001,25-Jun-01,26,2,845,M,66,52,Adult,,
2001,25-Jun-01,26,2,845,F,60,52,Adult,,
2001,25-Jun-01,26,2,845,M,66,3M,Adult,,
2001,25-Jun-01,26,2,845,F,67,52,Adult,,
2001,25-Jun-01,26,2,845,M,65,63,Adult,,
2001,25-Jun-01,26,2,845,F,61,42,Adult,,
2001,25-Jun-01,26,2,845,F,69,41,Adult,,
2001,25-Jun-01,26,2,845,F,57,3M,Adult,,
2001,25-Jun-01,26,2,845,F,65,63,Adult,,
2001,25-Jun-01,26,2,845,F,64,63,Adult,,
2001,26-Jun-01,26,1,749,M,68,52,Adult,,
2001,26-Jun-01,26,1,749,F,66,3M,Adult,,
2001,26-Jun-01,26,1,749,M,64,63,Adult,,
2001,26-Jun-01,26,2,1440,F,65,52,Adult,,
2001,26-Jun-01,26,2,1440,F,64,63,Adult,,
2001,26-Jun-01,26,2,1440,F,64,RG,Adult,,
2001,26-Jun-01,26,2,1440,M,68,41,Adult,,
2001,26-Jun-01,26,2,1440,M,63,42,Adult,,
2001,26-Jun-01,26,2,1440,F,49,42,Adult,,
2001,26-Jun-01,26,2,1440,M,64,RG,Adult,,
2001,26-Jun-01,26,2,1440,M,70,63,Adult,,
2001,27-Jun-01,26,2,1520,F,61,3M,Adult,,
2001,27-Jun-01,26,2,1520,M,70,52,Adult,,
2001,27-Jun-01,26,2,1520,M,68,42,Adult,,
2001,27-Jun-01,26,2,1520,F,58,3M,Adult,,
2001,27-Jun-01,26,2,1520,F,58,52,Adult,,
2001,27-Jun-01,26,2,1520,M,64,52,Adult,,
2001,27-Jun-01,26,2,1520,F,70,3M,Adult,,
2001,27-Jun-01,26,2,1520,M,54,2M,Adult,,
2001,27-Jun-01,26,2,1520,F,56,52,Adult,,
2001,27-Jun-01,26,2,1520,F,67,3M,Adult,,
2001,27-Jun-01,26,2,1520,M,67,3M,Adult,,
2001,27-Jun-01,26,2,1520,M,57,42,Adult,,
2001,27-Jun-01,26,2,1520,M,59,41,Adult,,
2001,27-Jun-01,26,2,1520,F,59,52,Adult,,
2001,27-Jun-01,26,2,1520,F,59,3M,Adult,,
2001,27-Jun-01,26,2,1520,F,56,41,Adult,,
2001,27-Jun-01,26,2,1520,M,69,63,Adult,,
2001,27-Jun-01,26,2,1520,M,65,52,Adult,,
2001,27-Jun-01,26,2,1520,M,65,41,Adult,,
2001,27-Jun-01,26,2,1520,F,56,3M,Adult,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,2,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,27-Jun-01,26,1,1037,,,no age,Jack,,
2001,28-Jun-01,26,2,1512,M,67,41,Adult,,
2001,28-Jun-01,26,2,1512,M,57,52,Adult,,
2001,28-Jun-01,26,2,1512,F,55,42,Adult,,
2001,28-Jun-01,26,2,1512,F,60,41,Adult,,
2001,28-Jun-01,26,2,1512,M,64,42,Adult,,
2001,28-Jun-01,26,2,1512,F,62,RG,Adult,,
2001,28-Jun-01,26,2,1512,M,63,52,Adult,,
2001,28-Jun-01,26,2,1512,F,57,41,Adult,,
2001,28-Jun-01,26,2,1512,F,59,41,Adult,,
2001,28-Jun-01,26,2,1512,M,57,42,Adult,,
2001,28-Jun-01,26,2,1512,F,62,52,Adult,,
2001,28-Jun-01,26,2,1512,M,64,52,Adult,,
2001,28-Jun-01,26,2,1512,M,65,63,Adult,,
2001,28-Jun-01,26,2,1512,M,67,52,Adult,,
2001,28-Jun-01,26,2,1512,M,59,52,Adult,,
2001,28-Jun-01,26,2,1512,F,61,52,Adult,,
2001,28-Jun-01,26,2,1512,M,68,31,Adult,,
2001,28-Jun-01,26,2,1512,M,65,52,Adult,,
2001,28-Jun-01,26,2,1512,M,62,63,Adult,,
2001,28-Jun-01,26,2,1512,M,66,42,Adult,,
2001,28-Jun-01,26,2,1512,M,57,no age,Adult,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,2,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,28-Jun-01,26,1,1035,,,no age,Jack,,
2001,29-Jun-01,26,2,750,F,56,41,Adult,,
2001,29-Jun-01,26,2,750,F,59,RG,Adult,,
2001,29-Jun-01,26,2,750,M,62,52,Adult,,
2001,29-Jun-01,26,2,750,M,68,52,Adult,,
2001,29-Jun-01,26,2,750,M,56,41,Adult,,
2001,29-Jun-01,26,2,750,F,64,3M,Adult,,
2001,29-Jun-01,26,2,750,F,64,3M,Adult,,
2001,29-Jun-01,26,2,750,F,64,52,Adult,,
2001,29-Jun-01,26,2,750,F,64,RG,Adult,,
2001,29-Jun-01,26,2,750,M,59,41,Adult,,
2001,29-Jun-01,26,2,750,M,67,52,Adult,,
2001,29-Jun-01,26,2,750,F,62,42,Adult,,
2001,29-Jun-01,26,2,750,M,63,3M,Adult,,
2001,29-Jun-01,26,2,750,F,55,52,Adult,,
2001,29-Jun-01,26,2,750,F,59,RG,Adult,,
2001,30-Jun-01,26,2,902,M,62,RG,Adult,,
2001,30-Jun-01,26,2,902,M,69,63,Adult,,
2001,30-Jun-01,26,2,902,M,63,53,Adult,,
2001,30-Jun-01,26,2,902,F,59,42,Adult,,
2001,30-Jun-01,26,2,902,F,66,52,Adult,,
2001,30-Jun-01,26,2,902,M,58,42,Adult,,
2001,30-Jun-01,26,2,902,F,67,52,Adult,,
2001,30-Jun-01,26,2,902,M,63,42,Adult,,
2001,30-Jun-01,26,2,902,F,66,41,Adult,,
2001,30-Jun-01,26,2,902,F,65,52,Adult,,
2001,30-Jun-01,26,2,902,M,69,RG,Adult,,
2001,30-Jun-01,26,2,902,F,62,41,Adult,,
2001,30-Jun-01,26,2,902,F,60,63,Adult,,
2001,30-Jun-01,26,2,902,F,63,63,Adult,,
2001,30-Jun-01,26,2,902,M,63,52,Adult,,
2001,30-Jun-01,26,2,902,F,62,3M,Adult,,
2001,30-Jun-01,26,2,902,F,68,41,Adult,,
2001,30-Jun-01,26,2,902,F,60,53,Adult,,
2001,30-Jun-01,26,2,902,M,64,3M,Adult,,
2001,30-Jun-01,26,2,902,F,65,3M,Adult,,
2001,30-Jun-01,26,2,902,F,68,2M,Adult,,
2001,30-Jun-01,26,2,902,F,66,52,Adult,,
2001,30-Jun-01,26,2,902,F,61,2M,Adult,,
2001,1-Jul-01,27,2,1510,M,60,2M,Adult,,
2001,1-Jul-01,27,2,1510,M,51,42,Adult,,
2001,1-Jul-01,27,2,1510,F,62,52,Adult,,
2001,1-Jul-01,27,2,1510,M,66,41,Adult,,
2001,1-Jul-01,27,2,1510,F,58,53,Adult,,
2001,1-Jul-01,27,2,1510,M,64,53,Adult,,
2001,1-Jul-01,27,2,1510,M,63,52,Adult,,
2001,1-Jul-01,27,2,1510,F,63,41,Adult,,
2001,1-Jul-01,27,2,1510,M,66,41,Adult,,
2001,1-Jul-01,27,2,1510,F,62,42,Adult,,
2001,1-Jul-01,27,2,1510,F,63,52,Adult,,
2001,1-Jul-01,27,2,1510,M,62,63,Adult,,
2001,1-Jul-01,27,2,1510,F,57,3M,Adult,,
2001,1-Jul-01,27,2,1510,F,61,3M,Adult,,
2001,1-Jul-01,27,2,1510,M,62,3M,Adult,,
2001,1-Jul-01,27,2,1510,M,65,3M,Adult,,
2001,1-Jul-01,27,2,1510,F,57,42,Adult,,
2001,1-Jul-01,27,2,1510,F,63,52,Adult,,
2001,1-Jul-01,27,2,1510,M,61,53,Adult,,
2001,1-Jul-01,27,2,1510,F,60,41,Adult,,
2001,1-Jul-01,27,2,1510,M,68,53,Adult,,
2001,1-Jul-01,27,2,1510,M,66,52,Adult,,
2001,1-Jul-01,27,2,1510,M,67,63,Adult,,
2001,1-Jul-01,27,2,1510,F,62,3M,Adult,,
2001,1-Jul-01,27,2,1510,F,61,63,Adult,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,2,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,1-Jul-01,27,1,1410,,,no age,Jack,,
2001,2-Jul-01,27,2,1950,M,67,42,Adult,,
2001,2-Jul-01,27,2,1950,F,55,63,Adult,,
2001,2-Jul-01,27,2,1950,M,63,63,Adult,,
2001,2-Jul-01,27,2,1950,M,68,3M,Adult,,
2001,2-Jul-01,27,2,1950,F,63,63,Adult,,
2001,2-Jul-01,27,2,1950,M,56,3M,Adult,,
2001,2-Jul-01,27,2,1950,F,64,3M,Adult,,
2001,2-Jul-01,27,2,1950,F,66,52,Adult,,
2001,2-Jul-01,27,2,1950,M,67,52,Adult,,
2001,2-Jul-01,27,2,1950,F,62,63,Adult,,
2001,2-Jul-01,27,2,1950,F,65,52,Adult,,
2001,2-Jul-01,27,2,1950,F,63,52,Adult,,
2001,2-Jul-01,27,2,1950,M,66,3M,Adult,,
2001,2-Jul-01,27,2,1950,F,61,52,Adult,,
2001,2-Jul-01,27,2,1950,F,68,41,Adult,,
2001,2-Jul-01,27,2,1950,F,65,52,Adult,,
2001,2-Jul-01,27,2,1950,F,64,3M,Adult,,
2001,2-Jul-01,27,2,1950,M,61,41,Adult,,
2001,2-Jul-01,27,2,1950,F,58,53,Adult,,
2001,2-Jul-01,27,2,1950,M,66,41,Adult,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,2,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,2-Jul-01,27,1,,,,no age,Jack,,
2001,3-Jul-01,27,2,1055,F,68,52,Adult,,
2001,3-Jul-01,27,2,1055,F,53,31,Adult,,
2001,3-Jul-01,27,2,1055,F,61,52,Adult,,
2001,3-Jul-01,27,2,1055,F,66,52,Adult,,
2001,3-Jul-01,27,2,1055,F,62,52,Adult,,
2001,3-Jul-01,27,2,1055,M,64,52,Adult,,
2001,3-Jul-01,27,2,1055,M,59,52,Adult,,
2001,3-Jul-01,27,2,1055,F,64,42,Adult,,
2001,3-Jul-01,27,2,1055,M,66,52,Adult,,
2001,3-Jul-01,27,2,1055,M,56,53,Adult,,
2001,3-Jul-01,27,2,1055,F,64,S2,Adult,,
2001,3-Jul-01,27,2,1055,M,66,52,Adult,,
2001,3-Jul-01,27,2,1055,F,65,52,Adult,,
2001,3-Jul-01,27,2,1055,F,62,2M,Adult,,
2001,3-Jul-01,27,2,1055,F,67,63,Adult,,
2001,3-Jul-01,27,2,1055,F,56,42,Adult,,
2001,3-Jul-01,27,2,1055,M,67,52,Adult,,
2001,3-Jul-01,27,2,1055,F,63,52,Adult,,
2001,3-Jul-01,27,2,1055,F,64,42,Adult,,
2001,3-Jul-01,27,2,1055,F,60,52,Adult,,
2001,4-Jul-01,27,2,1505,F,59,53,Adult,,
2001,4-Jul-01,27,2,1505,M,66,52,Adult,,
2001,4-Jul-01,27,2,1505,F,55,42,Adult,,
2001,4-Jul-01,27,2,1505,F,64,52,Adult,,
2001,4-Jul-01,27,2,1505,F,62,63,Adult,,
2001,4-Jul-01,27,2,1505,F,66,52,Adult,,
2001,4-Jul-01,27,2,1505,F,61,53,Adult,,
2001,4-Jul-01,27,2,1505,M,54,2M,Adult,,
2001,4-Jul-01,27,2,1505,F,57,53,Adult,,
2001,4-Jul-01,27,2,1505,F,67,52,Adult,,
2001,4-Jul-01,27,2,1505,F,59,53,Adult,,
2001,4-Jul-01,27,2,1505,M,59,42,Adult,,
2001,4-Jul-01,27,2,1505,M,61,52,Adult,,
2001,4-Jul-01,27,2,1505,M,65,52,Adult,,
2001,4-Jul-01,27,2,1505,F,58,53,Adult,,
2001,4-Jul-01,27,2,1505,M,60,42,Adult,,
2001,4-Jul-01,27,2,1505,M,70,52,Adult,,
2001,4-Jul-01,27,2,1505,F,60,63,Adult,,
2001,4-Jul-01,27,2,1505,F,50,31,Adult,,
2001,4-Jul-01,27,2,1505,M,62,3M,Adult,,
2001,4-Jul-01,27,2,1505,M,50,53,Adult,,
2001,4-Jul-01,27,2,1505,F,60,3M,Adult,,
2001,4-Jul-01,27,2,1505,F,60,41,Adult,,
2001,4-Jul-01,27,2,1505,F,60,41,Adult,,
2001,4-Jul-01,27,2,1505,M,57,41,Adult,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,1,1037,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,4-Jul-01,27,2,1030,,,no age,Jack,,
2001,5-Jul-01,27,2,1554,F,58,52,Adult,,
2001,5-Jul-01,27,2,1554,F,57,52,Adult,,
2001,5-Jul-01,27,2,1554,F,64,42,Adult,,
2001,5-Jul-01,27,2,1554,F,61,63,Adult,,
2001,5-Jul-01,27,2,1554,M,66,63,Adult,,
2001,5-Jul-01,27,2,1554,M,68,63,Adult,,
2001,5-Jul-01,27,2,1554,F,57,53,Adult,,
2001,5-Jul-01,27,2,1554,F,58,41,Adult,,
2001,5-Jul-01,27,2,1554,M,59,42,Adult,,
2001,5-Jul-01,27,2,1554,F,62,41,Adult,,
2001,5-Jul-01,27,2,1554,F,58,41,Adult,,
2001,5-Jul-01,27,2,1554,F,61,52,Adult,,
2001,5-Jul-01,27,2,1554,F,58,42,Adult,,
2001,5-Jul-01,27,2,1554,M,64,41,Adult,,
2001,5-Jul-01,27,2,1554,M,65,63,Adult,,
2001,5-Jul-01,27,2,1554,F,55,42,Adult,,
2001,5-Jul-01,27,2,1554,F,61,53,Adult,,
2001,5-Jul-01,27,2,1554,F,64,63,Adult,,
2001,5-Jul-01,27,2,1554,M,51,2M,Adult,,
2001,5-Jul-01,27,2,1554,M,61,53,Adult,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,5-Jul-01,27,2,1035,,,no age,Jack,,
2001,6-Jul-01,27,1,1553,M,67,52,Adult,,
2001,6-Jul-01,27,1,1553,M,58,42,Adult,,
2001,6-Jul-01,27,1,1553,M,70,52,Adult,,
2001,6-Jul-01,27,1,1553,M,70,52,Adult,,
2001,6-Jul-01,27,1,1553,F,64,52,Adult,,
2001,6-Jul-01,27,1,1553,F,63,63,Adult,,
2001,6-Jul-01,27,1,1553,M,59,53,Adult,,
2001,6-Jul-01,27,1,1553,M,60,53,Adult,,
2001,6-Jul-01,27,1,1553,F,59,53,Adult,,
2001,6-Jul-01,27,1,1553,F,56,42,Adult,,
2001,6-Jul-01,27,1,1553,M,57,52,Adult,,
2001,6-Jul-01,27,1,1553,F,53,42,Adult,,
2001,6-Jul-01,27,1,1553,F,54,42,Adult,,
2001,6-Jul-01,27,1,1553,M,64,42,Adult,,
2001,6-Jul-01,27,1,1553,M,52,42,Adult,,
2001,6-Jul-01,27,1,1553,M,64,52,Adult,,
2001,6-Jul-01,27,1,1553,F,62,53,Adult,,
2001,6-Jul-01,27,1,1553,M,68,52,Adult,,
2001,6-Jul-01,27,1,1553,M,69,52,Adult,,
2001,6-Jul-01,27,1,1553,M,60,42,Adult,,
2001,6-Jul-01,27,1,1553,F,63,52,Adult,,
2001,6-Jul-01,27,1,1553,M,55,42,Adult,,
2001,6-Jul-01,27,1,1553,F,60,53,Adult,,
2001,6-Jul-01,27,1,1553,F,65,63,Adult,,
